latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.25329,103.9577,342.64,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,298.64,6.42,N,0
-1.25276,103.97636,338.83,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,300.35,3.53,N,0
-1.25225,104.01722,322.99,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,296.73,3.48,N,0
-1.25222,103.99499,306.34,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,294.93,1.41,N,0
-1.25218,103.97273,327.37,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,298.16,3.14,N,0
-1.25168,104.0136,349.96,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,303.28,3.48,N,0
-1.25165,103.99137,309.5,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,295.0,1.41,N,0
-1.25161,103.96911,333.56,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,299.36,3.14,N,0
-1.25111,104.00998,348.0,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,302.7,4.42,N,0
-1.25107,103.98776,353.84,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,303.06,5.98,N,0
-1.25104,103.96547,343.47,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,302.05,5.15,N,0
-1.25054,104.00636,338.25,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,300.82,4.42,N,0
-1.2505,103.98413,337.78,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,300.34,5.98,N,0
-1.25046,103.96185,333.59,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,299.99,5.15,N,0
-1.24996,104.00275,319.19,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,296.31,3.05,N,0
-1.24993,103.9805,326.67,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,298.7,3.53,N,0
-1.24989,103.95822,324.61,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,298.25,1.9,N,0
-1.24935,103.97688,320.79,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,297.58,3.53,N,0
-1.24931,103.95457,313.89,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,295.81,1.9,N,0
-1.24878,103.97325,315.43,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,297.22,3.14,N,0
-1.24829,104.01412,308.41,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,295.49,3.48,N,0
-1.24771,104.01051,311.2,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,296.02,4.42,N,0
-1.24591,103.9551,315.23,0.4,0.37,2019-09-04,1822,N,VIIRS,n,2,296.52,1.9,N,0
-1.31381,103.9892,344.43,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,301.31,36.01,D,0
-1.31313,103.99351,336.25,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,300.41,7.77,D,0
-1.31243,103.96539,350.68,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,300.03,16.31,D,0
-1.31175,104.00217,332.07,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,302.59,10.43,D,0
-1.3113,104.00506,367.0,0.32,0.54,2019-09-05,702,N,VIIRS,h,2,304.81,17.81,D,0
-1.31084,104.00795,367.0,0.32,0.54,2019-09-05,702,N,VIIRS,h,2,304.23,17.81,D,0
-1.31014,103.94742,344.51,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.12,16.8,D,0
-1.30923,103.95313,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,300.89,16.8,D,0
-1.30877,103.98843,357.76,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,309.58,36.01,D,0
-1.30832,103.95888,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,303.1,53.19,D,0
-1.30809,103.99274,343.99,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,303.69,7.77,D,0
-1.30786,103.92949,339.89,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.72,5.86,D,0
-1.30763,103.99564,331.99,0.32,0.54,2019-09-05,702,N,VIIRS,l,2,303.01,7.77,D,0
-1.30741,103.96461,357.03,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,304.42,53.19,D,0
-1.30695,103.9352,349.94,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,300.64,28.05,D,0
-1.30649,103.97038,357.08,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,306.24,30.31,D,0
-1.30625,104.0043,343.16,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,303.06,17.81,D,0
-1.30604,103.94093,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,302.75,28.05,D,0
-1.3058,104.00719,367.0,0.32,0.54,2019-09-05,702,N,VIIRS,h,2,306.6,17.81,D,0
-1.30557,103.97614,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,304.04,30.31,D,0
-1.30534,104.01008,367.0,0.32,0.54,2019-09-05,702,N,VIIRS,h,2,302.47,20.79,D,0
-1.30513,103.94665,348.89,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,299.88,16.8,D,0
-1.30488,104.01297,367.0,0.32,0.54,2019-09-05,702,N,VIIRS,h,2,303.54,20.79,D,0
-1.30466,103.9819,367.0,0.64,0.54,2019-09-05,702,N,VIIRS,h,2,305.12,18.39,D,0
-1.30442,104.01586,367.0,0.32,0.55,2019-09-05,702,N,VIIRS,h,2,302.52,20.96,D,0
-1.3044,104.04858,336.6,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,302.11,4.51,D,0
-1.30421,103.95236,334.41,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.72,16.8,D,0
-1.30394,104.05148,367.0,0.32,0.55,2019-09-05,702,N,VIIRS,h,2,303.82,6.95,D,0
-1.30376,103.92303,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,302.71,16.62,D,0
-1.30374,103.98766,343.1,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,303.62,18.39,D,0
-1.30348,104.0544,330.45,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,299.39,6.95,D,0
-1.30285,103.92872,355.07,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.44,16.62,D,0
-1.30193,103.93445,338.05,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.25,14.02,D,0
-1.30146,103.96961,331.84,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.22,30.31,D,0
-1.29966,103.91658,346.36,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,303.05,16.34,D,0
-1.29935,104.0478,345.54,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,297.79,4.51,D,0
-1.29888,104.0507,367.0,0.32,0.55,2019-09-05,702,N,VIIRS,h,2,297.54,6.95,D,0
-1.29875,103.92227,330.39,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,302.05,16.62,D,0
-1.29739,103.89877,339.9,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.79,41.19,D,0
-1.29648,103.90443,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,308.47,41.19,D,0
-1.29556,103.91011,356.33,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,305.62,33.33,D,0
-1.29294,103.89589,334.58,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,304.73,31.37,D,0
-1.29238,103.89799,354.1,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,309.32,41.19,D,0
-1.29207,103.90157,352.66,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,307.85,20.81,D,0
-1.29147,103.90368,348.69,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,304.14,41.19,D,0
-1.2912,103.90728,333.58,0.63,0.54,2019-09-05,702,N,VIIRS,l,2,304.31,20.81,D,0
-1.28829,103.89157,341.35,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,300.89,8.68,D,0
-1.28794,103.89511,367.0,0.63,0.54,2019-09-05,702,N,VIIRS,h,2,306.42,31.37,D,0
-1.28785,104.05492,337.89,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,299.35,5.11,D,0
-1.28738,103.89725,353.98,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,306.76,12.99,D,0
-1.28706,103.90081,342.65,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,302.84,20.81,D,0
-1.28646,103.90293,335.54,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.57,12.99,D,0
-1.28619,103.90652,338.09,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,302.43,20.81,D,0
-1.28554,103.9086,334.86,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,302.61,7.85,D,0
-1.28329,103.89081,340.89,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,300.12,8.68,D,0
-1.28293,103.89436,350.42,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,302.95,24.21,D,0
-1.28237,103.89649,350.66,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,303.05,12.99,D,0
-1.28206,103.90005,351.18,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,305.21,11.37,D,0
-1.28145,103.90217,348.81,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,304.18,12.99,D,0
-1.28118,103.90575,339.98,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.19,11.37,D,0
-1.28054,103.90784,335.84,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,299.77,7.85,D,0
-1.28005,104.03889,337.56,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,294.76,2.73,D,0
-1.27736,103.89575,334.96,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.75,8.16,D,0
-1.27705,103.89928,351.15,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.71,11.37,D,0
-1.27644,103.90143,347.76,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.28,8.16,D,0
-1.27617,103.90498,352.29,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,301.12,11.37,D,0
-1.27552,103.9071,350.43,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,299.93,19.22,D,0
-1.27529,103.91068,331.88,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.04,15.35,D,0
-1.26763,103.92705,339.79,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,294.9,10.25,D,0
-1.26681,103.92914,341.65,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,294.69,7.02,D,0
-1.25728,103.98779,343.67,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,294.74,3.6,D,0
-1.25552,103.97207,332.9,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,296.84,11.95,D,0
-1.25485,103.9764,337.58,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,296.71,9.78,D,0
-1.25449,104.01211,332.58,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,296.03,2.88,D,0
-1.25435,103.9741,335.75,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,297.42,15.95,D,0
-1.25404,104.01501,336.61,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,298.48,2.88,D,0
-1.25396,103.98218,332.25,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,296.48,4.93,D,0
-1.2536,104.01788,342.63,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,297.23,7.28,D,0
-1.25351,103.98507,335.09,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,296.84,4.93,D,0
-1.25349,104.01112,333.75,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,296.08,1.99,D,0
-1.25306,103.98796,348.92,0.32,0.54,2019-09-05,702,N,VIIRS,n,2,296.33,8.87,D,0
-1.25302,104.01401,339.12,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,298.8,2.78,D,0
-1.25256,104.01688,346.19,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,299.81,2.78,D,0
-1.25228,103.9598,336.27,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,298.33,11.2,D,0
-1.25138,103.96557,337.52,0.64,0.54,2019-09-05,702,N,VIIRS,n,2,299.17,15.98,D,0
-1.25119,103.96188,338.44,0.63,0.54,2019-09-05,702,N,VIIRS,n,2,299.02,16.93,D,0
-1.24944,104.01135,334.55,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,295.48,2.88,D,0
-1.24899,104.01424,331.95,0.32,0.55,2019-09-05,702,N,VIIRS,n,2,295.27,2.88,D,0
-1.31565,103.98624,322.51,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.1,9.29,N,0
-1.31496,103.98196,354.09,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,298.28,27.64,N,0
-1.31464,104.00835,310.88,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,293.12,1.94,N,0
-1.31428,103.97766,355.35,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,299.89,27.64,N,0
-1.31396,104.00407,313.05,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.35,1.94,N,0
-1.3136,103.97337,367.0,0.47,0.48,2019-09-05,1803,N,VIIRS,h,2,302.25,44.96,N,0
-1.31291,103.96907,357.35,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.56,44.96,N,0
-1.31259,103.99551,307.75,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.05,2.61,N,0
-1.31254,103.93821,327.71,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.11,5.3,N,0
-1.31223,103.96478,357.67,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,302.83,17.93,N,0
-1.31191,103.99123,341.13,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,298.04,9.29,N,0
-1.31186,103.93391,337.2,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.65,5.3,N,0
-1.31154,103.96049,348.72,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.98,17.93,N,0
-1.31123,103.98695,367.0,0.47,0.48,2019-09-05,1803,N,VIIRS,h,2,304.97,9.29,N,0
-1.31117,103.92959,322.58,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.55,5.0,N,0
-1.31086,103.95618,334.05,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.03,4.72,N,0
-1.31054,103.98267,367.0,0.47,0.48,2019-09-05,1803,N,VIIRS,h,2,308.98,27.64,N,0
-1.31048,103.92525,332.27,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.05,5.0,N,0
-1.31023,104.00905,334.01,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.96,4.73,N,0
-1.31017,103.95188,333.85,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.03,4.72,N,0
-1.30986,103.97837,356.97,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,312.06,27.64,N,0
-1.30955,104.00478,333.2,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.68,4.73,N,0
-1.30948,103.94756,342.07,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.84,14.42,N,0
-1.30917,103.97408,354.15,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,316.31,44.96,N,0
-1.3091,103.91659,308.66,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.2,3.92,N,0
-1.3088,103.94325,343.35,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.56,14.42,N,0
-1.30849,103.96979,350.3,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,322.1,44.96,N,0
-1.30841,103.91225,315.39,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.7,2.25,N,0
-1.30811,103.93893,329.81,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.8,6.48,N,0
-1.30781,103.9655,346.33,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,302.83,17.93,N,0
-1.30773,103.90791,310.04,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.76,2.25,N,0
-1.3075,103.99194,306.67,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.8,2.83,N,0
-1.30742,103.93462,343.92,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.75,6.48,N,0
-1.30712,103.96121,317.85,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.44,17.93,N,0
-1.30704,103.90358,329.08,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.16,5.73,N,0
-1.30681,103.98766,323.58,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.08,2.83,N,0
-1.30674,103.93031,340.87,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.92,16.47,N,0
-1.3065,104.01402,342.49,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.86,7.72,N,0
-1.30643,103.9569,311.51,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.94,4.72,N,0
-1.30634,103.89922,338.47,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.21,5.73,N,0
-1.30613,103.98337,348.83,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,301.88,9.78,N,0
-1.30605,103.92597,356.96,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,300.35,16.47,N,0
-1.30582,104.00975,330.45,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.66,4.73,N,0
-1.30565,103.89487,317.2,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.35,4.08,N,0
-1.30544,103.97908,349.81,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,301.57,9.78,N,0
-1.30536,103.92164,350.22,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.01,16.52,N,0
-1.30514,104.00549,317.16,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.95,4.73,N,0
-1.30475,103.97478,341.86,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,299.68,8.05,N,0
-1.30467,103.9173,355.17,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,301.67,16.52,N,0
-1.30407,103.9705,342.39,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,299.09,8.05,N,0
-1.30397,103.91297,331.79,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.5,4.44,N,0
-1.30385,104.05373,319.99,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.82,1.9,N,0
-1.30338,103.96622,321.53,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.73,5.38,N,0
-1.30328,103.90863,340.54,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.43,4.44,N,0
-1.30316,104.04948,306.48,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.72,1.9,N,0
-1.30259,103.90429,356.2,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,300.76,17.62,N,0
-1.3021,104.01473,306.34,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,293.73,1.33,N,0
-1.3019,103.89994,367.0,0.48,0.48,2019-09-05,1803,N,VIIRS,h,2,304.35,17.62,N,0
-1.30121,103.89558,356.83,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,309.72,58.72,N,0
-1.30092,103.92236,305.21,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.97,16.52,N,0
-1.30051,103.89124,349.98,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.22,58.72,N,0
-1.30023,103.91801,306.69,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.02,16.52,N,0
-1.29954,103.91369,306.47,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.13,4.44,N,0
-1.29884,103.90934,319.53,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.04,4.44,N,0
-1.29815,103.90501,342.7,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.49,17.62,N,0
-1.29746,103.90066,355.16,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,301.0,17.62,N,0
-1.29676,103.89629,334.07,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,319.73,58.72,N,0
-1.29607,103.89194,356.24,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,304.6,58.72,N,0
-1.29537,103.8876,307.03,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.82,5.56,N,0
-1.29301,103.90137,329.68,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.96,4.22,N,0
-1.29232,103.89703,355.96,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,302.59,7.5,N,0
-1.29162,103.89268,342.9,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.77,7.5,N,0
-1.29092,103.88833,309.75,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.61,3.46,N,0
-1.29023,103.88396,304.24,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,293.91,3.46,N,0
-1.28984,103.99479,305.29,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.87,1.45,N,0
-1.28914,103.99051,305.52,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.06,1.45,N,0
-1.28857,103.90208,313.68,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.86,4.22,N,0
-1.28787,103.89774,319.57,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.84,7.5,N,0
-1.28717,103.89339,334.15,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,298.4,7.5,N,0
-1.2868,104.00405,306.64,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.58,1.58,N,0
-1.28648,103.88904,332.6,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.04,3.46,N,0
-1.28611,103.99977,307.87,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.28,1.58,N,0
-1.28542,103.99549,306.61,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.93,1.45,N,0
-1.28482,103.90714,307.89,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.08,1.96,N,0
-1.28412,103.9028,312.36,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.7,1.96,N,0
-1.28343,103.89845,315.38,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.7,3.53,N,0
-1.28273,103.89409,318.86,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.98,3.53,N,0
-1.28239,104.00477,309.53,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.02,1.41,N,0
-1.28203,103.88974,326.32,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.83,5.04,N,0
-1.2817,104.00049,308.38,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.11,1.41,N,0
-1.28038,103.90786,311.19,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.58,1.96,N,0
-1.27968,103.90352,319.69,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.57,1.96,N,0
-1.27898,103.89915,325.26,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.65,3.53,N,0
-1.27798,104.00548,310.49,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.04,1.41,N,0
-1.27728,104.0012,305.45,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.54,1.41,N,0
-1.27593,103.90857,315.93,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.71,3.27,N,0
-1.27523,103.90422,324.17,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.0,3.27,N,0
-1.27453,103.89986,304.98,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.51,1.36,N,0
-1.27356,104.00618,311.16,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.08,1.36,N,0
-1.27287,104.00191,306.06,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.8,1.36,N,0
-1.27219,103.91362,318.67,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.98,3.9,N,0
-1.26915,104.00689,309.23,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.09,1.36,N,0
-1.26846,104.00262,307.92,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.14,1.36,N,0
-1.26683,104.02045,304.55,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,293.81,1.96,N,0
-1.26614,104.01617,305.43,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.43,2.07,N,0
-1.26361,104.02478,304.35,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.34,1.81,N,0
-1.26295,104.02052,311.88,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.62,1.81,N,0
-1.26243,104.02119,311.62,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.53,1.96,N,0
-1.26229,104.01624,304.95,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.86,3.62,N,0
-1.26173,104.01692,306.95,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.93,2.07,N,0
-1.26138,103.98128,305.31,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.58,2.18,N,0
-1.26071,103.97697,307.4,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.72,2.18,N,0
-1.26057,103.98205,307.56,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.77,2.42,N,0
-1.26033,104.00835,305.54,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.53,1.73,N,0
-1.26028,104.00333,305.34,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.96,3.27,N,0
-1.26004,103.97266,306.3,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.54,1.93,N,0
-1.25987,103.97776,313.87,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.29,2.42,N,0
-1.25963,104.00404,307.42,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.08,1.73,N,0
-1.25937,103.96834,306.07,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.67,1.93,N,0
-1.25917,103.97346,311.42,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.01,2.17,N,0
-1.25866,103.94244,315.03,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.69,2.41,N,0
-1.25847,103.96916,309.65,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.01,2.17,N,0
-1.25829,103.99053,307.84,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.15,2.94,N,0
-1.25787,104.01691,305.85,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.67,1.98,N,0
-1.25777,103.96487,306.93,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.44,1.99,N,0
-1.25763,103.98628,321.48,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.77,2.94,N,0
-1.25754,103.99128,308.99,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.04,3.09,N,0
-1.2572,104.01261,311.7,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.21,1.98,N,0
-1.25696,103.98198,319.08,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.56,2.18,N,0
-1.25685,103.98704,323.61,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.74,3.09,N,0
-1.25679,104.03896,307.99,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.34,1.55,N,0
-1.25661,104.01329,312.61,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.18,2.56,N,0
-1.25653,104.0083,324.45,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.47,2.98,N,0
-1.2564,104.03957,307.6,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.18,1.63,N,0
-1.25629,103.97767,322.59,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.75,2.18,N,0
